Date,Region_Name,Area_Code,Average_Price,Monthly_Change,Annual_Change,Average_Price_SA,Year
2016-10-01,South East,E12000008,310316,0.2,7.5,308544.0,2016
2016-10-01,South West,E12000009,227406,-0.6,5.1,226413.0,2016
2016-10-01,West Midlands,E11000005,155872,-0.4,7.4,,2016
2016-10-01,United Kingdom,K02000001,197230,-0.3,5.6,195844.0,2016
2016-11-01,England,E92000001,218146,0.5,5.7,217053.0,2016
2016-11-01,Northern Ireland,N92000001,118350,0.3,5.3,,2016
2016-11-01,Scotland,S92000003,135543,0.9,1.7,133734.0,2016
2016-11-01,Wales,W92000004,138504,-0.3,3.8,137282.0,2016
2016-11-01,London,E12000007,504074,0.0,5.7,507297.0,2016
2016-11-01,South West,E12000009,228886,0.7,4.7,227853.0,2016
2016-11-01,South East,E12000008,310189,0.0,6.7,309655.0,2016
2016-11-01,Yorkshire and The Humber,E12000003,142333,0.6,4.3,141612.0,2016
2016-11-01,East Midlands,E12000004,167427,0.8,5.7,166467.0,2016
2016-11-01,East of England,E12000006,270473,0.3,8.6,270149.0,2016
2016-11-01,North West,E12000002,139331,0.9,4.8,138159.0,2016
2016-11-01,North East,E12000001,118179,0.6,1.5,118045.0,2016
2016-11-01,West Midlands,E11000005,155806,0.0,7.0,,2016
2016-11-01,United Kingdom,K02000001,198157,0.5,5.3,197092.0,2016
2016-12-01,England,E92000001,218965,0.4,5.6,218023.0,2016
2016-12-01,Wales,W92000004,138659,0.1,3.5,137494.0,2016
2016-12-01,Northern Ireland,N92000001,118350,0.3,5.3,,2016
2016-12-01,Scotland,S92000003,132996,-1.9,1.1,133211.0,2016
2016-12-01,North East,E12000001,119525,1.1,2.2,118770.0,2016
2016-12-01,North West,E12000002,139179,-0.1,4.7,138460.0,2016
2016-12-01,Yorkshire and The Humber,E12000003,143617,0.9,4.8,142545.0,2016
2016-12-01,East Midlands,E12000004,168191,0.5,5.8,167384.0,2016
2016-12-01,East of England,E12000006,273009,0.9,9.1,272979.0,2016
2016-12-01,London,E12000007,505701,0.3,5.0,508342.0,2016
2016-12-01,South East,E12000008,311517,0.4,6.1,311680.0,2016
2016-12-01,South West,E12000009,228054,-0.4,4.2,228119.0,2016
2016-12-01,West Midlands,E11000005,156416,0.4,7.1,,2016
2016-12-01,United Kingdom,K02000001,198513,0.2,5.2,197743.0,2016
2017-01-01,Northern Ireland,N92000001,118092,-0.2,5.0,,2017
2017-01-01,Wales,W92000004,138614,0.0,4.6,138279.0,2017
2017-01-01,Scotland,S92000003,133141,0.1,1.1,133173.0,2017
2017-01-01,England,E92000001,218655,-0.1,5.1,218822.0,2017
2017-01-01,South West,E12000009,230507,1.1,5.4,230541.0,2017
2017-01-01,South East,E12000008,315255,1.2,6.5,315503.0,2017
2017-01-01,London,E12000007,509175,0.7,4.0,510887.0,2017
2017-01-01,East of England,E12000006,272123,-0.3,7.8,272964.0,2017
2017-01-01,North East,E12000001,115477,-3.4,0.8,117806.0,2017
2017-01-01,North West,E12000002,139003,-0.1,4.4,139674.0,2017
2017-01-01,Yorkshire and The Humber,E12000003,140165,-2.4,3.0,142161.0,2017
2017-01-01,East Midlands,E12000004,166547,-1.0,4.9,167428.0,2017
2017-01-01,West Midlands,E11000005,157285,0.6,7.3,,2017
2017-01-01,United Kingdom,K02000001,198276,-0.1,4.8,198541.0,2017
2017-02-01,Scotland,S92000003,130885,-1.7,1.0,133459.0,2017
2017-02-01,England,E92000001,219696,0.5,5.5,219960.0,2017
2017-02-01,Wales,W92000004,138086,-0.4,2.2,138370.0,2017
2017-02-01,Northern Ireland,N92000001,118092,-0.2,5.0,,2017
2017-02-01,East Midlands,E12000004,168619,1.2,6.5,169405.0,2017
2017-02-01,East of England,E12000006,274329,0.8,8.5,276659.0,2017
2017-02-01,London,E12000007,510351,0.2,4.1,514139.0,2017
2017-02-01,North East,E12000001,117401,1.7,2.5,118852.0,2017
2017-02-01,North West,E12000002,140482,1.1,5.6,140431.0,2017
2017-02-01,Yorkshire and The Humber,E12000003,141864,1.2,3.9,143202.0,2017
2017-02-01,South East,E12000008,312371,-0.9,4.9,314385.0,2017
2017-02-01,South West,E12000009,230810,0.1,5.1,232892.0,2017
2017-02-01,West Midlands,E11000005,157750,0.3,7.7,,2017
2017-02-01,United Kingdom,K02000001,198695,0.2,4.9,199419.0,2017
2017-03-01,Northern Ireland,N92000001,118092,-0.2,5.0,,2017
2017-03-01,Scotland,S92000003,131731,0.6,0.5,134034.0,2017
2017-03-01,Wales,W92000004,139940,1.3,4.4,140192.0,2017
2017-03-01,England,E92000001,218812,-0.4,4.1,220671.0,2017
2017-03-01,London,E12000007,508986,-0.3,2.3,516031.0,2017
2017-03-01,North East,E12000001,115290,-1.8,-0.8,116712.0,2017
2017-03-01,North West,E12000002,139230,-0.9,5.8,140658.0,2017
2017-03-01,Yorkshire and The Humber,E12000003,140865,-0.7,4.1,143619.0,2017
2017-03-01,East Midlands,E12000004,168470,-0.1,5.9,170042.0,2017
2017-03-01,East of England,E12000006,272504,-0.7,6.1,275897.0,2017
2017-03-01,South East,E12000008,312789,0.1,3.4,316001.0,2017
2017-03-01,South West,E12000009,229946,-0.4,2.0,231695.0,2017
2017-03-01,West Midlands,E11000005,157178,-0.4,7.2,,2017
2017-03-01,United Kingdom,K02000001,198270,-0.2,3.6,199920.0,2017
2017-04-01,England,E92000001,221891,1.4,5.0,221313.0,2017
2017-04-01,Scotland,S92000003,135773,3.1,3.4,135417.0,2017
2017-04-01,Wales,W92000004,141933,1.4,5.6,141558.0,2017
2017-04-01,Northern Ireland,N92000001,120356,1.9,3.2,,2017
2017-04-01,North East,E12000001,118166,2.5,2.0,117694.0,2017
2017-04-01,North West,E12000002,141652,1.7,3.8,141227.0,2017
2017-04-01,Yorkshire and The Humber,E12000003,144242,2.4,3.4,144018.0,2017
2017-04-01,East Midlands,E12000004,171346,1.7,6.0,170919.0,2017
2017-04-01,East of England,E12000006,276523,1.5,7.6,277408.0,2017
2017-04-01,London,E12000007,513641,0.9,4.1,515150.0,2017
2017-04-01,South East,E12000008,315949,1.0,5.3,316501.0,2017
2017-04-01,South West,E12000009,232109,0.9,5.6,232148.0,2017
2017-04-01,West Midlands,E11000005,157897,0.5,6.5,,2017
2017-04-01,United Kingdom,K02000001,201407,1.6,4.9,200753.0,2017
2017-05-01,Scotland,S92000003,136715,0.7,2.8,135834.0,2017
2017-05-01,Wales,W92000004,139592,-1.6,2.2,138619.0,2017
2017-05-01,England,E92000001,223502,0.7,4.6,222241.0,2017
2017-05-01,Northern Ireland,N92000001,120356,1.9,3.2,,2017
2017-05-01,South West,E12000009,234080,0.8,4.8,232915.0,2017
2017-05-01,South East,E12000008,317693,0.6,4.7,317861.0,2017
2017-05-01,North East,E12000001,120226,1.7,1.9,119084.0,2017
2017-05-01,North West,E12000002,142498,0.6,3.6,141277.0,2017
2017-05-01,East Midlands,E12000004,172332,0.6,6.0,171567.0,2017
2017-05-01,Yorkshire and The Humber,E12000003,145465,0.8,3.9,144682.0,2017
2017-05-01,East of England,E12000006,279053,0.9,6.7,278885.0,2017
2017-05-01,London,E12000007,514831,0.2,2.9,514510.0,2017
2017-05-01,West Midlands,E11000005,159154,0.8,5.8,,2017
2017-05-01,United Kingdom,K02000001,202616,0.6,4.3,201661.0,2017
2017-06-01,Wales,W92000004,142401,2.0,2.7,140219.0,2017
2017-06-01,Scotland,S92000003,138220,1.1,2.4,136146.0,2017
2017-06-01,England,E92000001,225265,0.8,4.4,223227.0,2017
2017-06-01,Northern Ireland,N92000001,120356,1.9,3.2,,2017
2017-06-01,North East,E12000001,121193,0.8,0.9,118921.0,2017
2017-06-01,North West,E12000002,144298,1.3,4.6,142525.0,2017
2017-06-01,Yorkshire and The Humber,E12000003,146646,0.8,3.6,145244.0,2017
2017-06-01,East Midlands,E12000004,173524,0.7,5.9,172584.0,2017
2017-06-01,East of England,E12000006,280366,0.5,6.0,279901.0,2017
2017-06-01,London,E12000007,514028,-0.2,2.6,514772.0,2017
2017-06-01,South East,E12000008,320765,1.0,4.3,319044.0,2017
2017-06-01,South West,E12000009,236500,1.0,4.9,234818.0,2017
2017-06-01,West Midlands,E11000005,161503,1.5,5.4,,2017
2017-06-01,United Kingdom,K02000001,204347,0.9,4.2,202616.0,2017
2017-07-01,Northern Ireland,N92000001,121964,1.3,3.3,,2017
2017-07-01,Wales,W92000004,143002,0.4,3.2,141049.0,2017
2017-07-01,England,E92000001,227919,1.2,4.6,224113.0,2017
2017-07-01,Scotland,S92000003,142004,2.7,3.7,137981.0,2017
2017-07-01,North East,E12000001,121086,-0.1,0.2,118728.0,2017
2017-07-01,North West,E12000002,145880,1.1,4.3,143029.0,2017
2017-07-01,Yorkshire and The Humber,E12000003,147317,0.5,3.4,145335.0,2017
2017-07-01,East Midlands,E12000004,176382,1.6,6.6,174357.0,2017
2017-07-01,East of England,E12000006,284682,1.5,6.3,281585.0,2017
2017-07-01,London,E12000007,522994,1.7,2.7,515904.0,2017
2017-07-01,South East,E12000008,323510,0.9,3.9,319378.0,2017
2017-07-01,South West,E12000009,240231,1.6,5.6,236845.0,2017
2017-07-01,West Midlands,E11000005,164094,1.6,6.1,,2017
2017-07-01,United Kingdom,K02000001,207005,1.3,4.5,203450.0,2017
2017-08-01,England,E92000001,229074,0.5,5.0,225100.0,2017
2017-08-01,Northern Ireland,N92000001,121964,1.3,3.3,,2017
2017-08-01,Wales,W92000004,144735,1.2,5.1,142244.0,2017
2017-08-01,Scotland,S92000003,141685,-0.2,4.5,138396.0,2017
2017-08-01,East of England,E12000006,284475,-0.1,6.0,281896.0,2017
2017-08-01,London,E12000007,521450,-0.3,3.2,515901.0,2017
2017-08-01,North East,E12000001,122746,1.4,2.9,120430.0,2017
2017-08-01,North West,E12000002,147268,1.0,5.4,144004.0,2017
2017-08-01,South East,E12000008,325527,0.6,4.2,320881.0,2017
2017-08-01,South West,E12000009,241705,0.6,5.7,237751.0,2017
2017-08-01,Yorkshire and The Humber,E12000003,148788,1.0,4.4,146227.0,2017
2017-08-01,East Midlands,E12000004,175988,-0.2,5.9,173712.0,2017
2017-08-01,West Midlands,E11000005,166279,1.3,6.7,,2017
2017-08-01,United Kingdom,K02000001,207944,0.5,4.9,204391.0,2017
2017-09-01,England,E92000001,228519,-0.2,4.8,225639.0,2017
2017-09-01,Wales,W92000004,145083,0.2,5.7,143032.0,2017
2017-09-01,Scotland,S92000003,139082,-1.8,2.8,136795.0,2017
2017-09-01,Northern Ireland,N92000001,121964,1.3,3.3,,2017
2017-09-01,Yorkshire and The Humber,E12000003,148653,-0.1,4.9,147460.0,2017
2017-09-01,East Midlands,E12000004,177002,0.6,6.1,174911.0,2017
2017-09-01,East of England,E12000006,285274,0.3,5.6,282861.0,2017
2017-09-01,London,E12000007,517969,-0.7,2.6,515405.0,2017
2017-09-01,South East,E12000008,325029,-0.2,4.9,321731.0,2017
2017-09-01,South West,E12000009,240679,-0.4,5.2,237754.0,2017
2017-09-01,North East,E12000001,120655,-1.7,2.2,119372.0,2017
2017-09-01,North West,E12000002,146802,-0.3,5.1,144460.0,2017
2017-09-01,West Midlands,E11000005,167464,0.7,7.1,,2017
2017-09-01,United Kingdom,K02000001,207167,-0.4,4.7,204690.0,2017
2017-10-01,England,E92000001,228484,0.0,5.2,226505.0,2017
2017-10-01,Wales,W92000004,146794,1.2,5.7,144686.0,2017
2017-10-01,Northern Ireland,N92000001,122649,0.6,3.6,,2017
2017-10-01,Scotland,S92000003,139591,0.4,3.9,138064.0,2017
2017-10-01,South West,E12000009,242236,0.6,6.5,240422.0,2017
2017-10-01,East Midlands,E12000004,177222,0.1,6.7,176165.0,2017
2017-10-01,North East,E12000001,121660,0.8,3.5,120864.0,2017
2017-10-01,North West,E12000002,146383,-0.3,6.0,145329.0,2017
2017-10-01,Yorkshire and The Humber,E12000003,147677,-0.7,4.3,147284.0,2017
2017-10-01,East of England,E12000006,285404,0.0,5.8,284090.0,2017
2017-10-01,London,E12000007,515752,-0.4,2.3,516191.0,2017
2017-10-01,South East,E12000008,324496,-0.2,4.6,323117.0,2017
2017-10-01,West Midlands,E11000005,167619,0.1,7.5,,2017
2017-10-01,United Kingdom,K02000001,207349,0.1,5.1,205576.0,2017
2017-11-01,England,E92000001,227618,-0.4,4.3,226621.0,2017
2017-11-01,Wales,W92000004,144972,-1.2,4.7,143852.0,2017
2017-11-01,Northern Ireland,N92000001,122649,0.6,3.6,,2017
2017-11-01,Scotland,S92000003,140834,0.9,3.9,139089.0,2017
2017-11-01,South West,E12000009,240656,-0.7,5.1,239400.0,2017
2017-11-01,East of England,E12000006,284088,-0.5,5.0,283918.0,2017
2017-11-01,London,E12000007,509894,-1.1,1.2,513728.0,2017
2017-11-01,North East,E12000001,120275,-1.1,1.8,119937.0,2017
2017-11-01,North West,E12000002,146851,0.3,5.4,145743.0,2017
2017-11-01,Yorkshire and The Humber,E12000003,147857,0.1,3.9,147661.0,2017
2017-11-01,East Midlands,E12000004,177154,0.0,5.8,176187.0,2017
2017-11-01,South East,E12000008,322627,-0.6,4.0,322618.0,2017
2017-11-01,West Midlands,E11000005,167113,-0.3,7.3,,2017
2017-11-01,United Kingdom,K02000001,206760,-0.3,4.3,205771.0,2017
2017-12-01,England,E92000001,228837,0.5,4.5,227585.0,2017
2017-12-01,Wales,W92000004,145617,0.4,5.0,144471.0,2017
2017-12-01,Northern Ireland,N92000001,122649,0.6,3.6,,2017
2017-12-01,Scotland,S92000003,139761,-0.8,5.1,140164.0,2017
2017-12-01,South West,E12000009,240621,0.0,5.5,240729.0,2017
2017-12-01,East of England,E12000006,285947,0.7,4.7,285467.0,2017
2017-12-01,London,E12000007,510491,0.1,0.9,513584.0,2017
2017-12-01,South East,E12000008,323152,0.2,3.7,323156.0,2017
2017-12-01,North East,E12000001,123106,2.4,3.0,122449.0,2017
2017-12-01,North West,E12000002,147837,0.7,6.2,147150.0,2017
2017-12-01,Yorkshire and The Humber,E12000003,149125,0.9,3.8,148050.0,2017
2017-12-01,East Midlands,E12000004,178086,0.5,5.9,177325.0,2017
2017-12-01,West Midlands,E11000005,167747,0.4,7.2,,2017
2017-12-01,United Kingdom,K02000001,207568,0.4,4.6,206655.0,2017
2018-01-01,Wales,W92000004,144990,-0.4,4.6,144907.0,2018
2018-01-01,Scotland,S92000003,141353,1.1,6.2,141141.0,2018
2018-01-01,England,E92000001,227594,-0.5,4.1,227705.0,2018
2018-01-01,Northern Ireland,N92000001,123302,0.5,4.4,,2018
2018-01-01,East Midlands,E12000004,177732,-0.2,6.7,178366.0,2018
2018-01-01,North East,E12000001,117478,-4.6,1.7,119778.0,2018
2018-01-01,North West,E12000002,144796,-2.1,4.2,145233.0,2018
2018-01-01,Yorkshire and The Humber,E12000003,146727,-1.6,4.7,148378.0,2018
2018-01-01,East of England,E12000006,285873,0.0,5.1,286529.0,2018
2018-01-01,London,E12000007,513622,0.6,0.9,515781.0,2018
2018-01-01,South East,E12000008,323399,0.1,2.6,323708.0,2018
2018-01-01,South West,E12000009,243733,1.3,5.7,243528.0,2018
2018-01-01,West Midlands,E11000005,167696,0.0,6.6,,2018
2018-01-01,United Kingdom,K02000001,206844,-0.3,4.3,206730.0,2018
2018-02-01,Northern Ireland,N92000001,123302,0.5,4.4,,2018
2018-02-01,Scotland,S92000003,140480,-0.6,7.3,142914.0,2018
2018-02-01,Wales,W92000004,145068,0.1,5.1,145368.0,2018
2018-02-01,England,E92000001,228471,0.4,4.0,228661.0,2018
2018-02-01,Yorkshire and The Humber,E12000003,146544,-0.1,3.3,148253.0,2018
2018-02-01,East Midlands,E12000004,180294,1.4,6.9,180741.0,2018
2018-02-01,East of England,E12000006,285219,-0.2,4.0,286446.0,2018
2018-02-01,London,E12000007,511574,-0.4,0.2,515630.0,2018
2018-02-01,South East,E12000008,323799,0.1,3.7,324944.0,2018
2018-02-01,South West,E12000009,242054,-0.7,4.9,242900.0,2018
2018-02-01,North East,E12000001,119630,1.8,1.9,121278.0,2018
2018-02-01,North West,E12000002,146586,1.2,4.3,146441.0,2018
2018-02-01,West Midlands,E11000005,168618,0.5,6.9,,2018
2018-02-01,United Kingdom,K02000001,207385,0.3,4.4,207921.0,2018
2018-03-01,England,E92000001,226996,-0.6,3.7,228004.0,2018
2018-03-01,Wales,W92000004,145837,0.5,4.2,145530.0,2018
2018-03-01,Northern Ireland,N92000001,123302,0.5,4.4,,2018
2018-03-01,Scotland,S92000003,139202,-0.9,5.7,140596.0,2018
2018-03-01,East of England,E12000006,283450,-0.6,4.0,285925.0,2018
2018-03-01,North East,E12000001,117354,-1.9,1.8,119837.0,2018
2018-03-01,North West,E12000002,144823,-1.2,4.0,146533.0,2018
2018-03-01,Yorkshire and The Humber,E12000003,147271,0.5,4.5,149067.0,2018
2018-03-01,East Midlands,E12000004,177993,-1.3,5.7,178963.0,2018
2018-03-01,London,E12000007,505683,-1.2,-0.6,512956.0,2018
2018-03-01,South East,E12000008,322289,-0.5,3.0,324862.0,2018
2018-03-01,South West,E12000009,241882,-0.1,5.2,244046.0,2018
2018-03-01,West Midlands,E11000005,168120,-0.3,7.0,,2018
2018-03-01,United Kingdom,K02000001,206133,-0.6,4.0,208280.0,2018
2018-04-01,Wales,W92000004,145412,-0.3,2.5,144841.0,2018
2018-04-01,Northern Ireland,N92000001,125009,1.4,3.9,,2018
2018-04-01,England,E92000001,228855,0.8,3.1,228991.0,2018
2018-04-01,Scotland,S92000003,142832,2.6,5.2,142579.0,2018
2018-04-01,Yorkshire and The Humber,E12000003,148179,0.6,2.7,149328.0,2018
2018-04-01,East Midlands,E12000004,180334,1.3,5.2,180250.0,2018
2018-04-01,East of England,E12000006,284595,0.4,2.9,286703.0,2018
2018-04-01,London,E12000007,510925,1.0,-0.5,513642.0,2018
2018-04-01,South East,E12000008,323777,0.5,2.5,324654.0,2018
2018-04-01,South West,E12000009,241533,-0.1,4.1,243348.0,2018
2018-04-01,North East,E12000001,121414,3.5,2.7,120896.0,2018
2018-04-01,North West,E12000002,146818,1.4,3.6,146748.0,2018
2018-04-01,West Midlands,E11000005,169472,0.8,7.3,,2018
2018-04-01,United Kingdom,K02000001,208103,1.0,3.3,209440.0,2018
2018-05-01,Wales,W92000004,146531,0.8,5.0,145875.0,2018
2018-05-01,Northern Ireland,N92000001,125009,1.4,3.9,,2018
2018-05-01,England,E92000001,229845,0.4,2.8,229086.0,2018
2018-05-01,Scotland,S92000003,143019,0.1,4.6,142198.0,2018
2018-05-01,Yorkshire and The Humber,E12000003,150166,1.3,3.2,149903.0,2018
2018-05-01,South West,E12000009,242381,0.4,3.5,243905.0,2018
2018-05-01,North East,E12000001,121896,0.4,1.4,120924.0,2018
2018-05-01,North West,E12000002,147799,0.7,3.7,147105.0,2018
2018-05-01,East Midlands,E12000004,181826,0.8,5.5,181317.0,2018
2018-05-01,East of England,E12000006,285156,0.2,2.2,285621.0,2018
2018-05-01,London,E12000007,512244,0.3,-0.5,513043.0,2018
2018-05-01,South East,E12000008,324252,0.1,2.1,324774.0,2018
2018-05-01,West Midlands,E11000005,170003,0.3,6.8,,2018
2018-05-01,United Kingdom,K02000001,208953,0.4,3.1,209589.0,2018
2018-06-01,Scotland,S92000003,144308,0.9,4.4,142376.0,2018
2018-06-01,Northern Ireland,N92000001,125009,1.4,3.9,,2018
2018-06-01,England,E92000001,231277,0.6,2.7,229682.0,2018
2018-06-01,Wales,W92000004,148527,1.4,4.3,146826.0,2018
2018-06-01,North West,E12000002,149186,0.9,3.4,147861.0,2018
2018-06-01,East Midlands,E12000004,182243,0.2,5.0,181561.0,2018
2018-06-01,East of England,E12000006,286389,0.4,2.1,286538.0,2018
2018-06-01,London,E12000007,513792,0.3,0.0,514787.0,2018
2018-06-01,South East,E12000008,327114,0.9,2.0,325377.0,2018
2018-06-01,South West,E12000009,243801,0.6,3.1,244295.0,2018
2018-06-01,Yorkshire and The Humber,E12000003,151054,0.6,3.0,150100.0,2018
2018-06-01,North East,E12000001,121148,-0.6,0.0,119269.0,2018
2018-06-01,West Midlands,E11000005,171756,1.0,6.3,,2018
2018-06-01,United Kingdom,K02000001,210355,0.7,2.9,209745.0,2018
2018-07-01,Wales,W92000004,150195,1.1,5.0,148007.0,2018
2018-07-01,Scotland,S92000003,146056,1.2,2.9,142122.0,2018
2018-07-01,Northern Ireland,N92000001,127398,1.9,4.5,,2018
2018-07-01,England,E92000001,234127,1.2,2.7,230506.0,2018
2018-07-01,Yorkshire and The Humber,E12000003,152499,1.0,3.5,150695.0,2018
2018-07-01,North East,E12000001,124172,2.5,2.5,121865.0,2018
2018-07-01,North West,E12000002,151077,1.3,3.6,148434.0,2018
2018-07-01,East Midlands,E12000004,184142,1.0,4.4,182224.0,2018
2018-07-01,East of England,E12000006,290809,1.5,2.2,287837.0,2018
2018-07-01,London,E12000007,518923,1.0,-0.8,512690.0,2018
2018-07-01,South East,E12000008,329558,0.7,1.9,325873.0,2018
2018-07-01,South West,E12000009,247941,1.7,3.2,245696.0,2018
2018-07-01,West Midlands,E11000005,173488,1.0,5.7,,2018
2018-07-01,United Kingdom,K02000001,212963,1.2,2.9,209808.0,2018
2018-08-01,Wales,W92000004,152466,1.5,5.3,149405.0,2018
2018-08-01,Northern Ireland,N92000001,127398,1.9,4.5,,2018
2018-08-01,England,E92000001,234731,0.3,2.5,230885.0,2018
2018-08-01,Scotland,S92000003,146404,0.2,3.3,143202.0,2018
2018-08-01,North East,E12000001,123349,-0.7,0.5,120709.0,2018
2018-08-01,Yorkshire and The Humber,E12000003,154445,1.3,3.8,152295.0,2018
2018-08-01,East Midlands,E12000004,185470,0.7,5.4,183004.0,2018
2018-08-01,East of England,E12000006,290907,0.0,2.3,288559.0,2018
2018-08-01,South East,E12000008,330535,0.3,1.5,326026.0,2018
2018-08-01,North West,E12000002,151772,0.5,3.1,148623.0,2018
2018-08-01,London,E12000007,513384,-1.1,-1.5,510715.0,2018
2018-08-01,South West,E12000009,249459,0.6,3.2,246619.0,2018
2018-08-01,West Midlands,E11000005,174413,0.5,4.9,,2018
2018-08-01,United Kingdom,K02000001,213618,0.3,2.7,209662.0,2018
2018-09-01,England,E92000001,234380,-0.1,2.6,231231.0,2018
2018-09-01,Northern Ireland,N92000001,127398,1.9,4.5,,2018
2018-09-01,Scotland,S92000003,145738,-0.5,4.8,143196.0,2018
2018-09-01,Wales,W92000004,151747,-0.5,4.6,149645.0,2018
2018-09-01,East of England,E12000006,289461,-0.5,1.5,286842.0,2018
2018-09-01,London,E12000007,510167,-0.6,-1.5,508816.0,2018
2018-09-01,South West,E12000009,249819,0.1,3.8,247347.0,2018
2018-09-01,North East,E12000001,123205,-0.1,2.1,121856.0,2018
2018-09-01,Yorkshire and The Humber,E12000003,152649,-1.2,2.7,151381.0,2018
2018-09-01,East Midlands,E12000004,186856,0.7,5.6,184809.0,2018
2018-09-01,North West,E12000002,151750,0.0,3.4,149344.0,2018
2018-09-01,South East,E12000008,329521,-0.3,1.4,326057.0,2018
2018-09-01,West Midlands,E11000005,175765,0.8,5.0,,2018
2018-09-01,United Kingdom,K02000001,213210,-0.2,2.9,209889.0,2018
2018-10-01,Northern Ireland,N92000001,129427,1.6,5.5,,2018
2018-10-01,Wales,W92000004,152401,0.4,3.8,149773.0,2018
2018-10-01,Scotland,S92000003,145816,0.1,4.5,144105.0,2018
2018-10-01,England,E92000001,233916,-0.2,2.4,231713.0,2018
2018-10-01,Yorkshire and The Humber,E12000003,152245,-0.3,3.1,151885.0,2018
2018-10-01,East of England,E12000006,289927,0.2,1.6,288483.0,2018
2018-10-01,London,E12000007,513927,0.7,-0.4,514660.0,2018
2018-10-01,South West,E12000009,247946,-0.7,2.4,246806.0,2018
2018-10-01,South East,E12000008,326923,-0.8,0.7,325210.0,2018
2018-10-01,East Midlands,E12000004,184561,-1.2,4.1,183353.0,2018
2018-10-01,North East,E12000001,123712,0.4,1.7,122617.0,2018
2018-10-01,North West,E12000002,152467,0.5,4.2,150823.0,2018
